cascade no, generation no, line no
10782,2,367
10783,1,311
10784,1,10
10784,2,72
10784,3,72
10785,1,72
10785,2,72
10786,1,72
10786,2,72
10786,3,60
10786,4,60
10787,1,72
10787,2,72
10788,1,24
10789,1,24
10790,1,101
10791,1,2
10792,1,37
10793,1,180
10794,1,200
10795,1,468
10796,1,8
10797,1,527
10798,1,63
10799,1,5
10800,1,446
10801,1,101
10802,1,336
10802,2,8
10803,1,124
10804,1,442
10805,1,97
10806,1,523
10807,1,41
10808,1,257
10809,1,17
10810,1,92
10811,1,43
10811,1,359
10811,1,109
10811,2,187
10811,3,293
10811,3,400
10812,1,200
10813,1,8
10813,2,8
10814,1,158
10814,2,145
10815,1,101
10816,1,368
10817,1,101
10818,1,2
10818,1,8
10819,1,2
10819,1,8
10820,1,2
10820,1,8
10821,1,450
10822,1,296
10823,1,359
10823,1,43
10823,1,109
10823,2,162
10824,1,390
10825,1,472
10826,1,5
10827,1,325
10828,1,172
10828,2,172
10829,1,517
10830,1,24
10831,1,415
10832,1,8
10833,1,37
10834,1,17
10835,1,8
10835,2,425
10836,1,408
10836,1,46
10837,1,41
10837,2,200
10837,3,280
10837,4,88
10838,1,42
10839,1,40
10840,1,162
10840,2,476
10841,1,2
10842,1,494
10842,1,180
10842,1,338
10843,1,56
10844,1,37
10845,1,357
10846,1,92
10847,1,285
10848,1,200
10848,1,343
10849,1,2
10850,1,2
10851,1,138
10852,1,26
10853,1,462
10853,1,189
10853,1,376
10853,1,377
10853,2,447
10854,1,26
10855,1,101
10856,1,26
10857,1,76
10858,1,8
10859,1,150
10860,1,100
10861,1,226
10862,1,324
10862,1,24
10863,1,356
10864,1,37
10865,1,312
10865,1,314
10866,1,460
10867,1,7
10868,1,200
10869,1,24
10870,1,19
10871,1,65
10872,1,8
10873,1,128
10874,1,128
10875,1,51
10876,1,198
10877,1,101
10878,1,460
10879,1,140
10879,1,65
10880,1,2
10880,2,2
10880,3,8
10881,1,341
10882,1,200
10883,1,158
10884,1,238
10885,1,347
10886,1,524
10886,1,271
10887,1,40
10888,1,314
10888,1,2
10888,2,2
10889,1,148
10889,2,41
10890,1,438
10890,1,250
10890,1,314
10890,1,2
10891,1,434
10892,1,4
10892,1,20
10893,1,60
10894,1,92
10895,1,24
10896,1,101
10897,1,141
10897,2,444
10898,1,94
10899,1,94
10900,1,127
10901,1,107
10901,2,107
10902,1,415
10903,1,298
10904,1,192
10905,1,189
10906,1,29
10906,1,297
10907,1,101
10908,1,172
10909,1,420
10909,1,109
10910,1,56
10911,1,228
10912,1,237
10912,1,368
10913,1,336
10914,1,116
10915,1,337
10916,1,2
10917,1,92
10918,1,392
10918,1,393
10918,2,148
10919,1,384
10920,1,26
10921,1,156
10922,1,94
10923,1,116
10924,1,116
10925,1,134
10926,1,142
10927,1,246
10928,1,537
10928,1,160
10929,1,433
10929,1,423
10930,1,49
10931,1,390
10931,2,391
10932,1,503
10932,1,504
10932,1,505
10933,1,60
10934,1,41
10934,1,42
10935,1,135
10936,1,124
10937,1,41
10938,1,24
10938,2,24
10939,1,2
10940,1,295
10940,1,269
10940,1,2
10940,1,8
10941,1,8
10941,1,425
10942,1,189
10942,1,5
10943,1,231
10944,1,337
10945,1,8
10946,1,117
10947,1,187
10947,2,116
10947,3,24
10947,3,364
10948,1,92
10949,1,368
10950,1,255
10950,1,154
10950,1,107
10950,1,179
10950,1,78
10950,2,446
10951,1,5
10952,1,2
10953,1,37
10954,1,92
10955,1,42
10956,1,245
10957,1,92
10958,1,538
10959,1,92
10960,1,19
10960,1,272
10961,1,538
10962,1,538
10962,2,538
10963,1,314
10963,1,2
10964,1,361
10965,1,101
10965,2,59
10965,3,17
10966,1,447
10966,1,448
10966,2,448
10967,1,140
10968,1,228
10968,2,234
10969,1,228
10970,1,67
10971,1,101
10972,1,87
10973,1,284
10973,1,300
10974,1,126
10975,1,200
10976,1,507
10976,2,507
10976,3,92
10976,4,272
10976,5,67
10977,1,243
10977,1,242
10977,2,109
10977,2,342
10978,1,222
10979,1,284
10980,1,42
10981,1,2
10982,1,82
10983,1,5
10984,1,92
10985,1,219
10986,1,2
10987,1,103
10988,1,324
10988,1,538
10989,1,300
10990,1,128
10991,1,539
10991,2,145
10992,1,29
10993,1,92
10993,2,241
10993,3,206
10994,1,191
10995,1,164
10996,1,258
10997,1,461
10997,1,475
10997,1,474
10997,2,475
10997,3,228
10997,4,328
10998,1,8
10998,2,2
10999,1,116
11000,1,116
11001,1,101
11002,1,199
11003,1,241
11004,1,211
11004,1,205
11004,2,37
11005,1,42
11006,1,103
11007,1,42
11008,1,41
11009,1,92
11010,1,314
11010,1,2
11011,1,274
11012,1,80
11013,1,533
11013,2,533
11014,1,120
11014,2,120
11014,3,120
11015,1,87
11016,1,41
11017,1,47
11018,1,131
11019,1,92
11020,1,528
11021,1,202
11022,1,494
11023,1,120
11024,1,241
11025,1,201
11026,1,540
11027,1,337
11027,1,358
11027,2,254
11027,3,13
11027,4,26
11028,1,63
11029,1,12
11030,1,92
11031,1,101
11032,1,199
11033,1,541
11033,2,541
11033,3,541
11033,4,541
11033,5,167
11033,5,541
11033,6,168
11033,7,169
11033,8,168
11033,9,170
11033,10,171
11033,11,172
11033,12,167
11034,1,312
11034,1,542
11034,2,56
11034,2,202
11034,3,56
11035,1,542
11035,1,6
11035,2,202
11035,3,202
11035,4,140
11035,4,144
11035,4,172
11036,1,51
11037,1,540
11038,1,232
11039,1,154
11040,1,56
11041,1,494
11042,1,154
11042,2,144
11043,1,131
11044,1,42
11045,1,360
11046,1,94
11047,1,187
11048,1,60
11049,1,450
11050,1,42
11050,1,41
11051,1,181
11052,1,386
11053,1,42
11054,1,533
11055,1,241
11056,1,347
11057,1,533
11058,1,314
11058,1,2
11059,1,69
11060,1,187
11061,1,487
11062,1,366
11063,1,255
11063,1,78
11063,1,179
11064,1,109
11064,1,43
11064,1,359
11065,1,104
11065,2,104
11065,2,147
11066,1,101
11067,1,8
11068,1,239
11069,1,461
11069,2,475
11070,1,36
11071,1,138
11072,1,131
11073,1,17
11073,2,212
11074,1,37
11075,1,513
11076,1,532
11077,1,274
11078,1,334
11079,1,68
11079,1,52
11080,1,195
11080,2,60
11081,1,18
11082,1,543
11083,1,83
11083,2,17
11083,3,83
11083,4,13
11083,5,26
11083,6,61
11084,1,102
11085,1,124
11086,1,94
11087,1,130
11088,1,106
11089,1,395
11090,1,238
11091,1,116
11092,1,29
11093,1,64
11093,2,64
11094,1,92
11095,1,532
11096,1,270
11097,1,45
11098,1,86
11099,1,272
11100,1,17
11101,1,540
11102,1,164
11103,1,2
11103,1,8
11104,1,416
11105,1,423
11106,1,272
11107,1,8
11108,1,163
11109,1,336
11109,2,8
11109,3,8
11109,3,143
11109,4,2
11109,4,119
11109,5,2
11109,5,8
11109,5,314
11109,6,51
11109,7,451
11109,8,2
11109,8,314
11109,9,64
11109,10,202
11109,11,39
11109,11,223
11109,12,235
11109,13,39
11109,13,235
11109,14,39
11109,14,187
11109,15,187
11109,16,44
11109,16,187
11109,17,43
11109,17,44
11109,18,43
11109,18,163
11109,19,163
11110,1,336
11111,1,157
11112,1,101
11113,1,104
11114,1,104
11115,1,104
11116,1,104
11117,1,104
11118,1,50
11119,1,17
11120,1,254
11121,1,174
11121,1,444
11121,1,144
11122,1,41
11122,1,42
11123,1,124
11124,1,272
11125,1,291
11126,1,272
11127,1,272
11128,1,201
11128,2,201
11128,3,6
11128,3,201
11128,4,2
11128,5,8
11129,1,60
11129,2,60
11130,1,170
11131,1,125
11132,1,60
11133,1,136
11134,1,352
11135,1,126
11136,1,102
11137,1,2
11137,1,8
11138,1,29
11139,1,425
11139,1,314
11140,1,414
11140,1,345
11141,1,13
11142,1,95
11143,1,83
11143,2,73
11144,1,93
11145,1,137
11146,1,80
11147,1,73
11147,1,53
11147,1,84
11148,1,73
11149,1,26
11149,1,13
11150,1,64
11151,1,223
11151,1,156
11151,1,222
11151,2,222
11152,1,2
11152,1,314
11153,1,291
11154,1,8
11154,2,24
11155,1,245
11155,2,470
11155,3,2
11156,1,208
11157,1,285
11158,1,148
11159,1,78
11160,1,104
11160,2,104
11160,3,41
11161,1,104
11162,1,75
11163,1,103
11163,2,41
11164,1,19
11165,1,127
11166,1,187
11167,1,233
11168,1,361
11168,1,19
11169,1,8
11170,1,103
11171,1,69
11172,1,153
11173,1,516
11174,1,83
11175,1,1
11176,1,411
11177,1,17
11178,1,83
11179,1,411
11180,1,37
11181,1,532
11182,1,59
11183,1,8
11183,2,2
11184,1,259
11185,1,72
11185,2,72
11185,3,540
11186,1,274
11187,1,274
11188,1,275
11189,1,460
11190,1,460
11191,1,92
11192,1,508
11193,1,314
11194,1,148
11195,1,81
11196,1,81
11197,1,516
11198,1,12
11199,1,532
11200,1,81
11201,1,532
11202,1,532
11203,1,85
11204,1,265
11205,1,53
11206,1,377
11207,1,127
11207,1,54
11208,1,127
11208,1,54
11209,1,127
11210,1,162
11211,1,127
11212,1,171
11213,1,127
11214,1,82
11214,2,234
11215,1,19
11216,1,225
11217,1,225
11218,1,127
11219,1,17
11220,1,172
11220,2,172
11221,1,253
11221,2,25
11221,2,253
11222,1,127
11223,1,253
11224,1,97
11225,1,7
11226,1,17
11227,1,253
11227,2,61
11227,2,253
11227,3,85
11227,3,129
11228,1,127
11229,1,127
11230,1,198
11231,1,148
11232,1,148
11233,1,234
11234,1,419
11234,1,395
11234,1,192
11235,1,124
11236,1,85
11237,1,136
11237,2,487
11238,1,31
11238,2,156
11239,1,545
11240,1,228
11241,1,52
11242,1,347
11243,1,450
11244,1,314
11244,1,2
11245,1,8
11246,1,395
11246,1,192
11246,1,419
11247,1,114
11247,1,61
11248,1,450
11248,2,450
11249,1,2
11250,1,2
11251,1,538
11252,1,37
11253,1,47
11253,1,48
11254,1,532
11255,1,148
11256,1,2
11257,1,171
11257,2,171
11258,1,2
11258,1,259
11258,1,425
11258,1,8
11258,2,2
11258,3,2
11258,3,42
11258,4,41
11258,5,41
11258,6,41
11258,7,41
11259,1,5
11260,1,422
11260,1,432
11260,1,38
11260,1,423
11261,1,120
11262,1,425
11262,1,8
11263,1,449
11264,1,532
11265,1,45
11266,1,218
11267,1,85
11268,1,85
11269,1,97
11270,1,2
11270,2,8
11271,1,126
11272,1,42
11273,1,265
11273,2,494
11273,3,265
11273,4,408
11273,5,137
11274,1,187
11275,1,334
11276,1,434
11277,1,97
11278,1,425
11278,1,192
11278,1,419
11278,1,395
11279,1,538
11279,1,324
11280,1,42
11281,1,154
11282,1,42
11283,1,189
11284,1,143
11285,1,331
11286,1,532
11287,1,538
11288,1,116
11289,1,446
11290,1,320
11291,1,54
11291,1,402
11291,1,406
11291,1,427
11291,1,348
11292,1,434
11293,1,67
11294,1,546
11294,2,136
11294,2,546
11295,1,546
11296,1,347
11297,1,19
11298,1,92
11299,1,109
11300,1,532
11301,1,8
11302,1,60
11303,1,532
11304,1,228
11305,1,255
11306,1,538
11307,1,104
11308,1,6
11308,1,478
11308,2,312
11308,3,229
11309,1,532
11310,1,256
11311,1,101
11312,1,172
11313,1,532
11314,1,47
11314,1,48
11315,1,267
11316,1,349
11317,1,239
11318,1,2
11318,1,438
11318,1,8
11318,1,252
11318,1,88
11318,1,450
11318,1,28
11318,2,28
11319,1,165
11319,2,104
11319,3,104
11320,1,165
11321,1,2
11321,2,8
11321,2,28
11321,3,347
11321,3,356
11321,4,24
11321,4,347
11321,5,347
11322,1,41
11323,1,174
11324,1,446
11324,2,446
11325,1,513
11326,1,91
11327,1,124
11327,2,103
11328,1,37
11329,1,105
11330,1,41
11331,1,135
11331,2,97
11332,1,250
11332,1,28
11332,1,438
11332,1,88
11332,1,2
11333,1,144
11334,1,59
11335,1,224
11336,1,29
11337,1,2
11338,1,140
11339,1,130
11339,1,236
11339,1,237
11340,1,130
11340,1,237
11340,1,236
11341,1,236
11341,1,237
11342,1,44
11342,2,342
11342,3,4
11343,1,141
11344,1,67
11345,1,2
11346,1,446
11347,1,41
11348,1,2
11349,1,446
11350,1,39
11351,1,182
11352,1,246
11352,1,252
11352,1,245
11352,1,546
11352,1,547
11352,2,151
11352,2,546
11353,1,182
11354,1,499
11355,1,131
11355,1,237
11356,1,395
11357,1,42
11358,1,27
11359,1,42
11360,1,5
11361,1,47
11361,1,48
11362,1,538
11363,1,72
11364,1,4
11365,1,145
11365,2,145
11366,1,200
11366,2,116
11366,3,24
11366,4,24
11366,5,23
11367,1,5
11368,1,5
11369,1,203
11370,1,97
11371,1,128
11371,1,237
11371,2,180
11371,3,25
11372,1,162
11372,1,310
11372,2,310
11372,3,234
11372,4,304
11372,4,455
11372,5,56
11372,6,209
11372,7,187
11373,1,225
11374,1,245
11374,1,246
11375,1,30
11376,1,203
11377,1,419
11378,1,232
11379,1,472
11380,1,62
11381,1,317
11382,1,202
11383,1,26
11384,1,189
11385,1,539
11386,1,539
11387,1,140
11388,1,144
11389,1,129
11390,1,23
11390,1,237
11391,1,92
11392,1,200
11393,1,128
11394,1,23
11395,1,107
11395,2,166
11396,1,142
11397,1,380
11397,2,380
11398,1,30
11399,1,259
11399,2,136
11400,1,185
11400,1,186
11400,2,187
11400,2,188
11400,3,189
11400,3,190
11400,3,400
11400,4,185
11400,4,468
11400,5,564
11401,1,76
11401,1,26
11401,1,17
11401,1,293
11402,1,161
11403,1,353
11403,2,352
11404,1,528
11405,1,113
11406,1,528
11407,1,321
11407,1,380
11407,2,222
11407,2,321
11407,3,339
11407,3,540
11407,4,217
11407,4,220
11408,1,116
11409,1,200
11409,2,29
11410,1,455
11411,1,62
11412,1,377
11413,1,8
11413,1,425
11413,2,8
11413,2,92
11414,1,8
11415,1,437
11416,1,197
11417,1,30
11418,1,197
11418,2,24
11418,2,292
11418,3,4
11419,1,179
11420,1,494
11421,1,460
11421,2,460
11422,1,42
11423,1,154
11424,1,101
11425,1,217
11426,1,20
11427,1,182
11428,1,231
11429,1,41
11430,1,298
11430,2,24
11431,1,241
11432,1,37
11433,1,234
11434,1,4
11434,2,299
11435,1,37
11436,1,5
11437,1,30
11438,1,435
11439,1,42
11440,1,293
11440,1,76
11441,1,418
11442,1,488
11443,1,52
11444,1,236
11445,1,271
11446,1,343
11447,1,156
11448,1,481
11449,1,60
11450,1,103
11451,1,147
11452,1,104
11452,2,104
11453,1,37
11454,1,234
11454,1,317
11454,2,202
11455,1,538
11456,1,201
11457,1,314
11457,1,425
11457,1,2
11457,1,8
11458,1,539
11459,1,160
11459,1,100
11459,1,145
11460,1,92
11461,1,6
11462,1,42
11463,1,193
11463,2,178
11464,1,287
11465,1,440
11465,2,471
11466,1,368
11466,2,243
11466,3,526
11466,4,259
11466,5,298
11466,6,317
11466,7,317
11467,1,241
11467,1,242
11467,1,243
11467,1,240
11467,2,113
11468,1,549
11469,1,20
11469,2,50
11469,3,97
11470,1,191
11471,1,29
11472,1,427
11473,1,332
11474,1,481
11475,1,219
11476,1,171
11477,1,348
11477,2,267
11478,1,548
11479,1,41
11480,1,137
11481,1,68
11482,1,46
11482,1,111
11483,1,70
11483,1,137
11483,2,137
11484,1,137
11485,1,196
11486,1,8
11487,1,234
11488,1,243
11489,1,204
11490,1,41
11491,1,126
11491,2,136
11492,1,141
11492,2,444
11493,1,347
11494,1,117
11495,1,489
11496,1,157
11497,1,42
11498,1,219
11498,2,216
11499,1,41
11500,1,42
11500,2,42
11500,3,41
11501,1,62
11502,1,526
11503,1,367
11504,1,441
11505,1,37
11506,1,538
11507,1,203
11508,1,37
11509,1,446
11510,1,216
11511,1,42
11512,1,164
11513,1,11
11514,1,397
11515,1,212
11516,1,128
11517,1,40
11518,1,429
11518,2,37
11519,1,179
11520,1,92
11521,1,361
11521,1,19
11522,1,145
11523,1,419
11524,1,42
11525,1,459
11526,1,111
11527,1,538
11527,1,541
11528,1,2
11529,1,278
11530,1,316
11531,1,81
11532,1,45
11533,1,181
11534,1,8
11535,1,42
11536,1,8
11537,1,42
11538,1,258
11539,1,192
11539,2,192
11539,3,347
11540,1,438
11541,1,126
11542,1,496
11543,1,450
11544,1,548
11544,2,127
11545,1,63
11546,1,101
11547,1,2
11548,1,41
11549,1,49
11549,2,92
11550,1,272
11551,1,333
11551,2,318
11552,1,332
11553,1,26
11553,2,419
11554,1,550
11555,1,8
11556,1,455
11557,1,164
11558,1,41
11559,1,280
11559,2,2
11560,1,37
11561,1,26
11562,1,193
11563,1,223
11564,1,335
11565,1,162
11566,1,538
11567,1,508
11568,1,42
11569,1,42
11570,1,60
11571,1,171
11571,2,171
11572,1,501
11573,1,258
11574,1,399
11574,2,399
11574,3,402
11574,4,72
11575,1,131
11576,1,322
11577,1,148
11578,1,384
11579,1,11
11580,1,42
11581,1,49
11582,1,123
11582,1,326
11583,1,301
11584,1,461
11585,1,153
11586,1,120
11587,1,83
11588,1,26
11589,1,540
11590,1,546
11591,1,95
11592,1,81
11592,1,412
11592,1,348
11593,1,546
11593,2,136
11594,1,8
11595,1,2
11596,1,432
11597,1,103
11598,1,181
11599,1,85
11600,1,451
11600,2,451
11601,1,103
11602,1,73
11603,1,337
11603,2,254
11603,2,258
11603,3,92
11603,4,92
11603,5,92
11603,5,272
11603,6,67
11603,7,131
11604,1,85
11605,1,26
11606,1,26
11607,1,83
11608,1,103
11609,1,255
11610,1,255
11611,1,255
11612,1,255
11613,1,59
11614,1,478
11615,1,432
11615,1,423
11616,1,36
11617,1,49
11618,1,42
11619,1,206
11619,2,38
11620,1,54
11620,2,54
11620,3,54
11621,1,12
11622,1,129
11623,1,247
11624,1,174
11625,1,110
11625,2,266
11626,1,89
11626,2,408
11626,3,75
11626,3,111
11626,3,408
11626,4,73
11626,4,107
11626,4,111
11627,1,174
11628,1,174
11629,1,193
11629,2,178
11630,1,307
11631,1,275
11631,2,187
11632,1,92
11632,2,35
11633,1,61
11634,1,274
11635,1,288
11635,2,171
11636,1,247
11637,1,447
11638,1,37
11639,1,356
11639,1,280
11640,1,23
11640,2,23
11640,3,147
11641,1,478
11642,1,43
11643,1,478
11644,1,478
11645,1,122
11646,1,487
11647,1,487
11648,1,487
11649,1,487
11650,1,287
11651,1,49
11652,1,92
11653,1,162
11654,1,26
11655,1,136
11656,1,478
11656,2,478
11657,1,242
11657,2,109
11657,2,328
11658,1,64
11659,1,42
11660,1,316
11661,1,349
11662,1,64
11662,2,493
11663,1,7
11664,1,551
11665,1,552
11665,2,316
11666,1,287
11667,1,60
11668,1,287
11668,1,26
11669,1,234
11670,1,122
11671,1,287
11672,1,61
11673,1,234
11674,1,234
11674,2,234
11674,3,27
11675,1,56
11676,1,234
11676,2,215
11677,1,287
11678,1,82
11679,1,49
11679,1,234
11680,1,234
11681,1,487
11682,1,272
11683,1,117
11684,1,316
11685,1,337
11686,1,254
11687,1,234
11688,1,84
11689,1,475
11690,1,407
11691,1,316
11692,1,363
11693,1,63
11693,2,64
11694,1,539
11695,1,45
11695,1,267
11695,2,322
11696,1,8
11697,1,468
11698,1,162
11699,1,221
11700,1,27
11700,1,127
11700,1,272
11701,1,64
11702,1,538
11703,1,7
11704,1,104
11705,1,212
11706,1,446
11707,1,13
11707,2,74
11707,3,17
11707,4,76
11707,5,76
11707,6,76
11708,1,152
11709,1,328
11710,1,184
11710,1,468
11710,1,208
11710,1,471
11711,1,148
11712,1,256
11712,2,256
11713,1,17
11713,2,76
11714,1,338
11715,1,72
11716,1,92
11717,1,287
11718,1,334
11719,1,147
11719,1,20
11720,1,551
11721,1,526
11721,2,526
11721,3,160
11721,3,312
11721,4,108
11721,4,229
11721,4,419
11721,4,527
11721,5,211
11721,5,528
11721,6,281
11722,1,403
11723,1,162
11724,1,453
11725,1,32
11726,1,447
11726,1,448
11727,1,447
11727,1,448
11727,2,447
11728,1,95
11729,1,217
11730,1,92
11731,1,487
11732,1,319
11733,1,322
11734,1,282
11734,1,182
11735,1,553
11735,2,554
11736,1,335
11737,1,474
11738,1,282
11739,1,81
11740,1,272
11741,1,42
11741,2,41
11741,3,41
11742,1,321
11743,1,334
11744,1,148
11745,1,147
11745,1,20
11746,1,276
11747,1,427
11747,1,402
11747,1,406
11747,2,101
11747,2,445
11748,1,544
11749,1,189
11750,1,186
11750,2,187
11750,2,188
11750,3,189
11750,3,190
11750,4,185
11751,1,20
11752,1,174
11753,1,479
11753,1,172
11753,1,543
11753,1,466
11754,1,322
11755,1,158
11755,2,158
11756,1,538
11757,1,1
11757,1,418
11758,1,37
11759,1,334
11760,1,11
11760,1,138
11761,1,110
11761,2,266
11762,1,2
11763,1,32
11764,1,35
11765,1,92
11766,1,98
11766,2,98
11767,1,8
11768,1,8
11769,1,123
11769,1,326
11770,1,117
11770,2,331
11771,1,143
11772,1,530
11773,1,327
11774,1,174
11774,1,101
11775,1,41
11776,1,41
11777,1,42
11778,1,316
11779,1,443
11780,1,2
11781,1,23
11782,1,27
11783,1,230
11784,1,92
11785,1,415
11786,1,2
11787,1,92
11788,1,8
11788,2,296
11788,3,338
11789,1,4
11790,1,230
11790,2,236
11791,1,230
11792,1,157
11793,1,225
11794,1,19
11795,1,347
11796,1,60
11797,1,60
11798,1,498
11799,1,2
11800,1,2
11801,1,70
11801,2,426
11801,3,426
11802,1,538
11803,1,348
11803,1,81
11803,1,412
11803,2,26
11804,1,412
11805,1,538
11806,1,30
11807,1,514
11808,1,361
11809,1,399
11810,1,8
11811,1,167
11812,1,140
11813,1,288
11814,1,538
11815,1,174
11815,2,174
11816,1,235
11817,1,40
11818,1,495
11819,1,42
11820,1,274
11821,1,208
11821,1,471
11822,1,438
11822,1,88
11822,1,250
11822,1,161
11822,2,237
11823,1,124
11824,1,41
11825,1,221
11825,2,337
11826,1,503
11826,1,504
11827,1,555
11827,2,459
11828,1,134
11829,1,342
11829,2,122
11829,3,43
11830,1,164
11830,2,164
11830,3,165
11831,1,237
11831,1,368
11832,1,143
11833,1,92
11834,1,154
11835,1,40
11836,1,179
11836,2,166
11837,1,101
11838,1,2
11839,1,538
11839,2,538
11840,1,50
11841,1,370
11841,1,371
11841,1,210
11842,1,198
11843,1,80
11844,1,147
11844,1,237
11844,1,23
11844,1,368
11845,1,236
11845,1,237
11845,1,128
11845,1,446
11845,2,538
11846,1,2
11847,1,20
11848,1,5
11849,1,117
11849,2,130
11850,1,42
11851,1,416
11851,1,114
11851,1,61
11851,1,31
11852,1,8
11852,2,2
11853,1,8
11854,1,2
11854,1,367
11855,1,70
11856,1,41
11857,1,131
11858,1,526
11859,1,4
11860,1,126
11861,1,116
11861,2,116
11862,1,101
11863,1,101
11864,1,128
11865,1,297
11866,1,76
11867,1,411
11868,1,116
11869,1,447
11870,1,119
11871,1,52
11872,1,116
11873,1,94
11874,1,425
11874,1,8
11875,1,468
11876,1,2
11877,1,349
11878,1,131
11878,2,237
11878,3,237
11878,4,237
11879,1,180
11880,1,546
11880,1,547
11881,1,390
11881,2,415
11882,1,189
11883,1,42
11883,2,42
11883,3,42
11884,1,154
11885,1,144
11885,2,144
11885,2,166
11886,1,29
11887,1,37
11888,1,135
11889,1,241
11890,1,179
11891,1,27
11892,1,144
11892,1,120
11893,1,368
11894,1,455
11895,1,40
11896,1,230
11896,2,198
11897,1,41
11898,1,538
11898,1,541
11898,2,167
11899,1,126
11900,1,468
11901,1,95
11901,2,187
11901,3,217
11901,3,293
11902,1,455
11903,1,538
11904,1,541
11905,1,41
11906,1,538
11907,1,538
11908,1,538
11908,1,541
11908,2,167
11908,2,538
11908,3,538
11908,4,412
11908,4,538
11909,1,382
11910,1,452
11911,1,248
11911,1,447
11911,1,448
11911,1,56
11911,2,56
11912,1,8
11913,1,39
11913,1,235
11914,1,64
11915,1,117
11916,1,200
11917,1,23
11917,2,23
11918,1,97
11919,1,148
11920,1,174
11920,1,101
11920,2,101
11920,3,101
11920,4,444
11921,1,64
11922,1,116
11923,1,284
11924,1,42
11925,1,40
11926,1,249
11927,1,402
11928,1,187
11929,1,538
11930,1,104
11931,1,90
11931,2,104
11931,3,487
11931,4,101
11932,1,317
11932,2,49
11932,3,514
11933,1,223
11933,2,223
11934,1,59
11934,2,162
11934,3,163
11934,4,197
11934,5,94
11934,6,116
11934,7,200
11934,8,167
11934,9,139
11934,10,139
11935,1,460
11935,1,461
11936,1,92
11937,1,280
11938,1,275
11938,2,187
11938,3,400
11938,4,468
11938,4,492
11938,5,564
11939,1,306
11940,1,547
11941,1,424
11942,1,156
11943,1,42
11944,1,138
11945,1,43
11946,1,142
11947,1,361
11948,1,198
11949,1,187
11950,1,546
11951,1,450
11951,1,88
11952,1,181
11953,1,148
11954,1,259
11954,2,211
11955,1,103
11956,1,162
11957,1,376
11957,1,462
11957,1,189
11958,1,189
11958,2,248
11959,1,216
11960,1,42
11961,1,240
11961,1,141
11962,1,92
11963,1,279
11964,1,288
11965,1,17
11965,2,17
11966,1,212
11967,1,60
11968,1,41
11969,1,258
11970,1,279
11971,1,233
11972,1,91
11973,1,75
11974,1,325
11975,1,314
11976,1,105
11976,1,106
11977,1,179
11978,1,92
11979,1,145
11980,1,80
11981,1,62
11982,1,187
11983,1,284
11984,1,127
11984,1,27
11984,1,272
11984,1,303
11984,1,304
11985,1,19
11986,1,476
11986,1,201
11987,1,332
11988,1,401
11989,1,238
11990,1,101
11991,1,325
11992,1,461
11993,1,487
11994,1,347
11994,1,356
11995,1,103
11996,1,228
11997,1,87
11998,1,225
11999,1,129
12000,1,129
12001,1,280
12001,1,92
12002,1,201
12003,1,117
12004,1,363
12005,1,363
12006,1,231
12007,1,5
12008,1,17
12008,2,254
12009,1,75
12009,2,104
12010,1,17
12011,1,13
12012,1,13
12013,1,17
12014,1,60
12015,1,30
12016,1,35
12016,2,31
12017,1,448
12017,1,447
12017,1,248
12017,2,32
12017,3,346
12018,1,80
12019,1,106
12020,1,80
12021,1,8
12021,2,8
12022,1,17
12023,1,85
12024,1,17
12025,1,92
12026,1,26
12027,1,175
12027,1,238
12027,1,50
12028,1,334
12029,1,126
12029,1,300
12030,1,434
12031,1,187
12032,1,556
12033,1,425
12033,1,8
12034,1,425
12035,1,538
12036,1,59
12037,1,2
12037,1,314
12037,2,438
12038,1,189
12039,1,234
12040,1,366
12041,1,92
12042,1,8
12043,1,8
12044,1,60
12045,1,8
12046,1,516
12047,1,41
12048,1,72
12049,1,30
12050,1,72
12051,1,382
12052,1,197
12052,2,292
12052,3,216
12053,1,425
12053,1,8
12054,1,193
12055,1,92
12056,1,193
12057,1,322
12058,1,193
12059,1,193
12059,2,274
12060,1,272
12061,1,101
12062,1,197
12063,1,8
12064,1,538
12065,1,72
12066,1,320
12067,1,487
12068,1,30
12069,1,102
12070,1,26
12071,1,42
12072,1,557
12073,1,92
12074,1,8
12075,1,427
12076,1,187
12077,1,10
12077,1,45
12077,1,267
12077,1,46
12077,2,267
12077,2,327
12078,1,17
12078,2,254
12078,3,212
12079,1,17
12080,1,219
12081,1,127
12082,1,406
12083,1,101
12084,1,72
12085,1,411
12086,1,72
12087,1,72
12088,1,2
12089,1,72
12090,1,72
12091,1,72
12091,2,72
12091,3,60
12091,4,60
12092,1,223
12093,1,72
12094,1,2
12095,1,45
12096,1,92
12097,1,37
12098,1,124
12099,1,82
12100,1,62
12101,1,41
12102,1,82
12103,1,152
12104,1,153
12105,1,17
12105,2,17
12106,1,42
12107,1,37
12108,1,43
12109,1,338
12110,1,73
12111,1,225
12112,1,153
12113,1,148
12114,1,8
12115,1,338
12115,2,145
12116,1,8
12116,1,425
12117,1,349
12118,1,32
12119,1,92
12120,1,2
12121,1,8
12121,2,2
12122,1,8
12122,2,8
12123,1,101
12124,1,171
12125,1,41
12126,1,558
12127,1,532
12128,1,353
12129,1,97
12130,1,97
12131,1,2
12131,1,8
12131,1,295
12131,1,269
12131,2,97
12132,1,97
12132,1,336
12132,2,446
12133,1,67
12134,1,148
