cascade no, generation no, line no
4875,1,193
4875,2,322
4875,2,437
4876,1,223
4877,1,335
4878,1,162
4879,1,538
4880,1,508
4881,1,42
4882,1,42
4883,1,60
4883,2,140
4884,1,171
4885,1,501
4886,1,258
4887,1,399
4888,1,131
4889,1,322
4890,1,148
4891,1,384
4892,1,11
4893,1,42
4894,1,49
4895,1,123
4895,1,326
4896,1,301
4897,1,461
4898,1,153
4899,1,120
4900,1,83
4901,1,26
4902,1,540
4903,1,546
4904,1,95
4905,1,81
4905,1,412
4905,1,348
4906,1,546
4906,2,546
4907,1,8
4907,2,2
4908,1,2
4908,2,8
4908,3,2
4908,3,8
4908,4,2
4909,1,432
4910,1,103
4911,1,181
4912,1,85
4912,2,85
4913,1,451
4913,2,451
4914,1,103
4915,1,73
4916,1,337
4916,2,331
4917,1,85
4918,1,26
4919,1,26
4919,2,85
4919,3,85
4920,1,83
4921,1,103
4922,1,255
4923,1,255
4924,1,255
4925,1,255
4925,2,255
4926,1,59
4927,1,478
4928,1,432
4928,1,423
4928,2,72
4929,1,36
4930,1,49
4931,1,42
4932,1,206
4933,1,54
4934,1,12
4935,1,129
4935,2,104
4936,1,247
4937,1,174
4938,1,110
4939,1,89
4940,1,174
4941,1,174
4941,2,255
4942,1,193
4942,2,274
4942,3,274
4942,4,310
4942,5,193
4942,6,193
4942,7,193
4942,7,193
4942,8,274
4942,8,274
4942,8,193
4942,9,193
4943,1,307
4944,1,275
4945,1,92
4945,2,174
4946,1,61
4947,1,274
4948,1,288
4949,1,247
4950,1,447
4950,1,447
4950,1,447
4951,1,37
4951,2,343
4952,1,356
4952,1,280
4953,1,23
4954,1,478
4955,1,43
4956,1,478
4956,2,478
4957,1,478
4958,1,122
4959,1,487
4960,1,487
4961,1,487
4962,1,487
4963,1,287
4963,2,288
4964,1,49
4965,1,92
4966,1,162
4967,1,26
4968,1,136
4968,2,487
4968,2,478
4968,3,478
4969,1,478
4970,1,242
4971,1,64
4971,2,64
4972,1,42
4972,2,478
4973,1,316
4974,1,349
4974,2,49
4974,2,234
4975,1,64
4976,1,7
4977,1,551
4978,1,552
4978,2,316
4979,1,287
4980,1,60
4981,1,287
4981,1,26
4982,1,234
4983,1,122
4983,2,122
4983,3,43
4983,4,43
4984,1,287
4984,2,287
4984,3,287
4984,4,287
4985,1,61
4986,1,234
4987,1,234
4988,1,56
4989,1,234
4990,1,287
4991,1,82
4992,1,49
4992,1,234
4993,1,234
4994,1,487
4995,1,272
4996,1,117
4996,2,18
4997,1,316
4998,1,337
4999,1,254
5000,1,234
5001,1,84
5002,1,475
5003,1,407
5003,1,407
5004,1,316
5005,1,363
5006,1,63
5007,1,539
5008,1,45
5008,1,267
5008,1,45
5008,2,267
5008,2,45
5008,3,46
5008,3,46
5008,3,267
5008,3,45
5009,1,8
5010,1,468
5010,1,468
5011,1,162
5012,1,221
5013,1,27
5013,1,127
5013,1,272
5014,1,64
5015,1,538
5016,1,7
5017,1,104
5018,1,212
5019,1,446
5020,1,13
5021,1,152
5022,1,328
5023,1,184
5023,1,468
5023,1,208
5023,1,471
5024,1,148
5025,1,256
5026,1,17
5027,1,338
5028,1,72
5029,1,92
5030,1,287
5031,1,334
5032,1,147
5032,1,20
5033,1,551
5033,2,446
5034,1,526
5034,2,526
5035,1,403
5036,1,162
5037,1,453
5038,1,32
5039,1,447
5039,1,448
5039,1,448
5039,2,447
5040,1,447
5040,1,448
5040,1,447
5040,1,448
5040,2,447
5040,2,448
5040,2,447
5040,3,447
5040,3,448
5040,4,447
5040,4,448
5040,5,447
5040,5,448
5041,1,95
5042,1,217
5043,1,92
5044,1,487
5045,1,319
5046,1,322
5047,1,282
5047,1,182
5048,1,553
5048,2,554
5049,1,335
5050,1,474
5051,1,282
5051,2,282
5052,1,81
5053,1,272
5054,1,42
5055,1,321
5056,1,334
5057,1,148
5058,1,147
5058,1,20
5059,1,276
5060,1,427
5060,1,402
5060,1,406
5061,1,544
5062,1,189
5063,1,186
5064,1,20
5065,1,174
5066,1,479
5066,1,172
5066,1,543
5066,1,466
5067,1,322
5068,1,158
5069,1,538
5070,1,1
5070,1,418
5071,1,37
5072,1,334
5072,2,463
5073,1,11
5073,1,138
5074,1,110
5075,1,2
5076,1,32
5077,1,35
5077,1,35
5078,1,92
5079,1,98
5080,1,8
5081,1,8
5082,1,123
5082,1,326
5082,2,153
5083,1,117
5084,1,143
5084,2,144
5085,1,530
5086,1,327
5087,1,174
5087,1,101
5088,1,41
5089,1,41
5090,1,42
5091,1,316
5092,1,443
5093,1,2
5094,1,23
5095,1,27
5096,1,230
5097,1,92
5098,1,415
5099,1,2
5100,1,92
5101,1,8
5102,1,4
5103,1,230
5104,1,230
5105,1,157
5106,1,225
5107,1,19
5108,1,347
5109,1,60
5109,2,225
5110,1,60
5111,1,498
5112,1,2
5113,1,2
5113,2,201
5114,1,70
5114,2,426
5115,1,538
5115,2,538
5116,1,348
5116,1,81
5116,1,412
5117,1,412
5117,2,81
5117,3,472
5118,1,538
5119,1,30
5120,1,514
5121,1,361
5121,2,361
5121,3,36
5121,4,81
5121,4,412
5121,4,348
5122,1,399
5123,1,8
5123,2,538
5123,3,538
5123,4,412
5124,1,167
5124,2,361
5124,3,2
5124,4,192
5124,5,201
5124,6,423
5124,6,432
5124,6,433
5124,7,424
5124,8,120
5124,9,120
5124,10,120
5124,11,136
5124,11,202
5124,11,120
5124,11,136
5124,12,136
5124,13,202
5124,14,120
5124,15,234
5124,16,288
5125,1,140
5126,1,288
5127,1,538
5127,2,538
5127,3,538
5128,1,174
5129,1,235
5129,2,126
5130,1,40
5130,2,41
5131,1,495
5132,1,42
5133,1,274
5134,1,208
5134,1,471
5135,1,438
5135,1,88
5135,1,250
5135,1,161
5136,1,124
5136,2,113
5137,1,41
5138,1,221
5138,1,221
5139,1,503
5139,1,504
5140,1,555
5140,2,459
5141,1,134
5142,1,342
5142,2,4
5143,1,164
5144,1,237
5144,1,368
5145,1,143
5145,2,101
5145,2,174
5145,3,101
5145,4,444
5146,1,92
5147,1,154
5148,1,40
5149,1,179
5150,1,101
5151,1,2
5152,1,538
5153,1,50
5154,1,370
5154,1,371
5154,1,210
5155,1,198
5156,1,80
5157,1,147
5157,1,237
5157,1,23
5157,1,368
5158,1,236
5158,1,237
5158,1,128
5158,1,446
5159,1,2
5160,1,20
5161,1,5
5162,1,117
5162,2,331
5163,1,42
5164,1,416
5164,1,114
5164,1,61
5164,1,31
5165,1,8
5166,1,8
5167,1,2
5167,1,367
5168,1,70
5169,1,41
5170,1,131
5170,2,131
5171,1,526
5171,2,228
5172,1,4
5173,1,126
5173,2,128
5174,1,116
5175,1,101
5176,1,101
5177,1,128
5178,1,297
5179,1,76
5180,1,411
5180,2,249
5180,3,68
5180,4,62
5180,4,518
5180,5,5
5181,1,116
5181,2,116
5181,3,116
5181,4,97
5181,5,140
5181,6,129
5182,1,447
5182,2,539
5183,1,119
5183,2,179
5183,3,144
5183,4,5
5183,5,516
5183,6,179
5183,7,193
5183,8,478
5184,1,52
5184,2,116
5185,1,116
5185,2,41
5186,1,94
5187,1,425
5187,1,8
5188,1,468
5189,1,2
5190,1,349
5191,1,131
5192,1,180
5193,1,546
5193,1,547
5194,1,390
5195,1,189
5196,1,42
5197,1,154
5198,1,144
5199,1,29
5200,1,37
5201,1,135
5202,1,241
5203,1,179
5203,2,166
5203,2,446
5203,3,166
5203,3,446
5203,4,5
5204,1,27
5205,1,144
5205,1,120
5206,1,368
5207,1,455
5208,1,40
5208,2,101
5208,3,40
5208,4,101
5208,4,444
5209,1,230
5210,1,41
5211,1,538
5211,1,541
5211,2,538
5212,1,126
5213,1,468
5214,1,95
5215,1,455
5216,1,538
5216,2,541
5217,1,541
5217,2,167
5217,3,258
5218,1,41
5219,1,538
5220,1,538
5221,1,538
5221,1,541
5221,2,541
5221,3,541
5221,4,541
5221,5,541
5222,1,382
5223,1,452
5224,1,248
5224,1,447
5224,1,448
5224,1,56
5225,1,8
5226,1,39
5226,1,235
5227,1,64
5228,1,117
5229,1,200
5230,1,23
5231,1,97
5232,1,148
5233,1,174
5233,1,101
5234,1,64
5235,1,116
5235,2,116
5236,1,284
5236,1,284
5237,1,42
5238,1,40
5239,1,249
5240,1,402
5241,1,187
5242,1,538
5243,1,104
5244,1,90
5244,2,104
5245,1,317
5246,1,223
5246,2,222
5246,3,540
5246,4,187
5246,5,244
5246,6,218
5246,6,235
5246,6,67
5247,1,59
5247,2,218
5247,3,101
5247,4,313
5248,1,460
5248,1,461
5248,2,460
5249,1,92
5250,1,280
5251,1,275
5252,1,306
5253,1,547
5254,1,424
5255,1,156
5256,1,42
5257,1,138
5258,1,43
5259,1,142
5260,1,361
5260,2,402
5261,1,198
5261,2,194
5261,3,223
5262,1,187
5263,1,546
5264,1,450
5264,1,88
5264,2,531
5265,1,181
5265,2,515
5265,3,189
5265,3,376
5265,3,462
5266,1,148
5267,1,259
5268,1,103
5269,1,162
5270,1,376
5270,1,462
5270,1,189
5271,1,189
5272,1,216
5273,1,42
5274,1,240
5274,1,141
5275,1,92
5276,1,279
5277,1,288
5278,1,17
5279,1,212
5280,1,60
5281,1,41
5282,1,258
5283,1,279
5284,1,233
5285,1,91
5286,1,75
5287,1,325
5288,1,314
5289,1,105
5289,1,106
5290,1,179
5291,1,92
5292,1,145
5293,1,80
5294,1,62
5295,1,187
5296,1,284
5297,1,127
5297,1,27
5297,1,272
5297,1,303
5297,1,304
5297,2,127
5297,2,27
5298,1,19
5299,1,476
5299,1,201
5300,1,332
5301,1,401
5302,1,238
5303,1,101
5304,1,325
5305,1,461
5306,1,487
5307,1,347
5307,1,356
5308,1,103
5309,1,228
5309,2,2
5309,2,314
5310,1,87
5311,1,225
5312,1,129
5313,1,129
5314,1,280
5314,1,92
5315,1,201
5316,1,117
5317,1,363
5318,1,363
5319,1,231
5320,1,5
5321,1,17
5322,1,75
5323,1,17
5323,2,17
5324,1,13
5325,1,13
5325,2,74
5326,1,17
5327,1,60
5328,1,30
5329,1,35
5330,1,448
5330,1,447
5330,1,248
5331,1,80
5332,1,106
5333,1,80
5334,1,8
5335,1,17
5335,2,17
5335,3,13
5335,4,26
5335,5,75
5336,1,85
5336,2,17
5336,3,26
5337,1,17
5338,1,92
5339,1,26
5340,1,175
5340,1,238
5340,1,50
5341,1,334
5342,1,126
5342,1,300
5343,1,434
5344,1,187
5345,1,556
5346,1,425
5346,1,8
5347,1,425
5348,1,538
5349,1,59
5350,1,2
5350,1,314
5350,2,535
5351,1,189
5352,1,234
5353,1,366
5353,2,148
5354,1,92
5355,1,8
5356,1,8
5357,1,60
5358,1,8
5359,1,516
5360,1,41
5361,1,72
5362,1,30
5363,1,72
5363,2,72
5363,3,72
5364,1,382
5365,1,197
5366,1,425
5366,1,8
5367,1,193
5368,1,92
5369,1,193
5370,1,322
5370,2,193
5371,1,193
5372,1,193
5372,2,538
5373,1,272
5374,1,101
5375,1,197
5375,2,101
5376,1,8
5376,2,8
5376,3,8
5377,1,538
5378,1,72
5379,1,320
5380,1,487
5381,1,30
5382,1,102
5383,1,26
5384,1,42
5385,1,557
5386,1,92
5387,1,8
5388,1,427
5389,1,187
5390,1,10
5390,1,45
5390,1,267
5390,1,46
5391,1,17
5392,1,17
5392,2,212
5393,1,219
5393,2,17
5394,1,127
5395,1,406
5396,1,101
5397,1,72
5398,1,411
5398,2,288
5399,1,72
5400,1,72
5400,2,72
5401,1,2
5401,2,72
5401,3,540
5402,1,72
5402,2,72
5402,3,464
5403,1,72
5404,1,72
5405,1,223
5406,1,72
5406,2,72
5407,1,2
5408,1,45
5408,1,45
5408,1,45
5409,1,92
5410,1,37
5411,1,124
5412,1,82
5413,1,62
5414,1,41
5415,1,82
5416,1,152
5417,1,153
5418,1,17
5419,1,42
5420,1,37
5421,1,43
5422,1,338
5423,1,73
5424,1,225
5425,1,153
5426,1,148
5427,1,8
5428,1,338
5429,1,8
5429,1,425
5430,1,349
5431,1,32
5432,1,92
5433,1,2
5434,1,8
5435,1,8
5436,1,101
5437,1,171
5438,1,41
5439,1,558
5440,1,532
5441,1,353
5441,1,353
5442,1,97
5443,1,97
5444,1,2
5444,1,8
5444,1,295
5444,1,269
5445,1,97
5445,1,336
5446,1,67
5447,1,148
5448,1,97
5448,1,336
5449,1,29
5450,1,8
5451,1,8
5451,1,2
5452,1,52
5453,1,97
5454,1,163
5455,1,41
5456,1,148
5457,1,192
5458,1,192
5458,1,277
5458,2,448
5458,2,447
5459,1,266
5460,1,19
5461,1,179
5462,1,67
5463,1,104
5464,1,67
5465,1,331
5466,1,17
5467,1,26
5467,2,92
5467,3,229
5468,1,26
5469,1,321
5470,1,399
5471,1,539
5471,1,548
5472,1,13
5473,1,68
5474,1,52
5475,1,8
5476,1,414
5477,1,8
5477,2,143
5478,1,241
5479,1,124
5480,1,526
5481,1,92
5482,1,92
5483,1,234
5483,1,49
5484,1,460
5485,1,12
5486,1,192
5487,1,331
5488,1,446
5489,1,167
5490,1,531
5491,1,131
5492,1,50
5493,1,92
5494,1,526
5495,1,67
5496,1,60
5496,2,120
5496,3,120
5497,1,20
5498,1,223
5499,1,151
5500,1,95
5501,1,42
5501,1,130
5502,1,114
5503,1,325
5504,1,90
5505,1,40
5506,1,395
5507,1,231
5508,1,185
5509,1,41
5510,1,478
5511,1,291
5512,1,67
5513,1,526
5513,2,160
5513,2,475
5514,1,59
5515,1,84
5516,1,42
5517,1,192
5517,2,192
5518,1,516
5518,2,317
5518,3,548
5518,4,191
5519,1,361
5520,1,548
5520,2,234
5520,3,234
5521,1,284
5522,1,526
5523,1,40
5524,1,174
5525,1,174
5525,2,174
5525,3,174
5525,3,174
5526,1,192
5527,1,81
5527,2,62
5528,1,208
5529,1,106
5530,1,63
5530,2,8
5531,1,208
5531,1,208
5531,2,208
5532,1,398
5533,1,2
5534,1,37
5535,1,5
5536,1,5
5537,1,272
5538,1,129
5539,1,2
5540,1,400
5541,1,163
5541,2,2
5542,1,27
5543,1,34
5544,1,141
5544,2,113
5545,1,538
5546,1,78
5547,1,101
5548,1,2
5549,1,254
5550,1,8
5550,1,8
5551,1,317
5552,1,59
5553,1,316
5554,1,147
5555,1,5
5555,2,56
5556,1,8
5556,2,97
5557,1,56
5557,2,332
5558,1,44
5559,1,166
5559,1,446
5560,1,8
5561,1,66
5562,1,101
5563,1,2
5564,1,101
5565,1,2
5566,1,193
5567,1,325
5567,1,327
5568,1,305
5569,1,128
5569,1,237
5569,2,41
5569,3,23
5569,3,128
5569,3,237
5569,4,446
5570,1,128
5570,1,237
5571,1,42
5572,1,198
5573,1,44
5573,2,64
5574,1,59
5575,1,343
5576,1,101
5577,1,368
5577,1,237
5578,1,531
5579,1,2
5580,1,307
5581,1,59
5582,1,116
5583,1,559
5583,2,5
5584,1,37
5585,1,2
5586,1,2
5587,1,19
5588,1,41
5589,1,37
5590,1,2
5591,1,148
5592,1,192
5593,1,367
5594,1,360
5594,2,42
5595,1,187
5596,1,468
5597,1,538
5598,1,162
5599,1,210
5600,1,187
5601,1,109
5602,1,308
5603,1,142
5604,1,41
5605,1,256
5606,1,476
5607,1,52
5608,1,165
5609,1,352
5610,1,142
5611,1,23
5612,1,4
5613,1,313
5614,1,524
5614,1,271
5615,1,29
5616,1,232
5617,1,60
5618,1,41
5619,1,474
5620,1,71
5621,1,67
5622,1,317
5623,1,526
5624,1,538
5625,1,50
5626,1,97
5627,1,526
5628,1,23
5629,1,17
5630,1,227
5631,1,97
5631,2,97
5632,1,394
5633,1,192
5634,1,160
5634,1,145
5634,1,152
5634,2,461
5634,3,540
5634,4,244
5634,5,244
5634,6,4
5634,7,540
5634,8,540
5634,9,540
5634,10,187
5634,11,555
5634,11,557
5634,12,555
5634,13,540
5634,14,220
5634,14,540
5634,15,141
5634,16,228
5634,17,545
5634,18,40
5634,19,101
5634,20,59
5634,20,101
5634,20,59
5634,21,59
5634,22,164
5634,23,164
5634,24,174
5635,1,321
5635,2,163
5635,2,217
5635,2,481
5635,2,394
5635,2,172
5636,1,243
5636,2,242
5637,1,297
5638,1,243
5639,1,559
5640,1,284
5641,1,42
5642,1,243
5643,1,194
5643,2,141
5644,1,198
5645,1,194
5645,1,198
5646,1,538
5646,2,538
5647,1,141
5648,1,249
5648,2,210
5649,1,272
5650,1,200
5651,1,104
5651,1,428
5652,1,4
5652,2,4
5652,3,284
5653,1,513
5654,1,459
5654,1,166
5654,1,179
5655,1,103
5656,1,87
5657,1,73
5658,1,258
5659,1,548
5659,2,127
5659,3,317
5659,3,277
5660,1,317
5660,1,277
5661,1,181
5662,1,23
5663,1,12
5664,1,67
5665,1,430
5666,1,201
5667,1,73
5667,1,560
5667,1,84
5667,1,53
5668,1,258
5668,2,434
5669,1,2
5670,1,360
5671,1,430
5672,1,364
5672,1,409
5672,1,352
5672,1,377
5672,1,561
5673,1,231
5674,1,332
5675,1,8
5676,1,2
5677,1,62
5678,1,126
5679,1,104
5680,1,55
5680,1,226
5681,1,42
5682,1,559
5683,1,274
5683,2,187
5684,1,143
5685,1,392
5685,1,393
5686,1,476
5687,1,249
5687,2,365
5688,1,128
5688,1,236
5688,1,237
5689,1,41
5690,1,167
5691,1,314
5691,1,2
5691,1,8
5692,1,437
5692,1,322
5692,2,292
5692,3,193
5692,3,216
5692,4,223
5693,1,220
5693,2,202
5694,1,134
5695,1,142
5696,1,499
5697,1,42
5697,2,338
5698,1,145
5699,1,250
5699,1,28
5699,1,245
5699,1,246
5700,1,154
5701,1,367
5702,1,212
5703,1,129
5704,1,242
5704,2,225
5705,1,222
5706,1,66
5707,1,41
5708,1,101
5709,1,148
5710,1,148
5711,1,225
5712,1,193
5713,1,488
5714,1,2
5715,1,71
5716,1,230
5717,1,187
5718,1,37
5719,1,73
5720,1,8
5720,2,8
5721,1,288
5722,1,445
5723,1,19
5724,1,428
5724,1,387
5724,1,43
5724,1,384
5725,1,8
5725,1,8
5726,1,104
5727,1,104
5727,2,104
5728,1,540
5729,1,220
5730,1,104
5730,2,104
5731,1,153
5732,1,101
5733,1,407
5734,1,18
5735,1,288
5735,2,28
5736,1,321
5737,1,37
5738,1,337
5738,2,178
5739,1,85
5739,2,290
5739,3,7
5739,4,7
5739,4,316
5739,5,180
5739,6,316
5739,7,281
5740,1,331
5741,1,37
5742,1,124
5743,1,155
5744,1,225
5745,1,284
5746,1,72
5747,1,280
5748,1,212
5749,1,136
5750,1,12
5751,1,245
5752,1,395
5753,1,388
5754,1,162
5755,1,271
5755,2,271
5756,1,67
5757,1,38
5758,1,81
5759,1,461
5760,1,281
5761,1,148
5762,1,562
5762,1,357
5763,1,438
5764,1,29
5765,1,356
5766,1,156
5767,1,33
5768,1,425
5768,1,8
5769,1,104
5770,1,446
5771,1,40
5772,1,101
5773,1,143
5774,1,308
5775,1,106
5775,2,107
5775,3,107
5775,4,107
5776,1,2
5777,1,73
5778,1,73
5779,1,46
5779,2,111
5780,1,272
5781,1,13
5782,1,193
5783,1,17
5783,2,70
5784,1,518
5784,2,10
5785,1,153
5786,1,17
5787,1,259
5788,1,72
5788,2,72
5789,1,72
5790,1,436
5791,1,403
5792,1,562
5792,1,357
5793,1,516
5794,1,37
5795,1,17
5796,1,72
5797,1,12
5798,1,179
5798,2,179
5798,3,179
5799,1,474
5800,1,421
5800,1,353
5801,1,421
5802,1,421
5802,1,353
5803,1,540
5804,1,67
5805,1,540
5806,1,32
5807,1,32
5808,1,364
5809,1,538
5810,1,526
5811,1,546
5812,1,167
5813,1,540
5813,2,31
5814,1,85
5815,1,85
5816,1,460
5817,1,260
5818,1,87
5819,1,523
5819,1,503
5819,1,504
5819,1,505
5819,1,522
5820,1,136
5821,1,38
5822,1,1
5823,1,19
5824,1,194
5824,1,198
5825,1,288
5826,1,158
5826,1,145
5827,1,559
5828,1,29
5829,1,532
5830,1,563
5831,1,516
5832,1,226
5833,1,225
5834,1,145
5835,1,42
5836,1,76
5837,1,237
5837,1,23
5837,2,237
5837,2,23
5837,3,237
5837,3,23
5838,1,103
5839,1,37
5839,2,12
5840,1,17
5841,1,10
5841,2,72
5842,1,46
5842,1,111
5843,1,35
5844,1,72
5844,1,250
5845,1,5
5846,1,225
5847,1,120
5848,1,75
5849,1,72
5850,1,101
5851,1,434
5852,1,63
5853,1,362
5854,1,440
5855,1,143
5856,1,476
5857,1,17
5858,1,201
5859,1,23
5860,1,66
5861,1,85
5862,1,85
5862,2,336
5863,1,76
5864,1,63
5865,1,424
5866,1,156
5867,1,561
5868,1,94
5869,1,94
5870,1,538
5871,1,331
5872,1,102
5872,1,327
5872,1,325
5872,1,395
5873,1,2
5873,1,8
5874,1,5
5875,1,110
5875,1,7
5876,1,538
5877,1,538
5878,1,1
5878,2,267
5879,1,518
5879,2,412
5879,3,62
5879,4,81
5879,4,402
5879,5,455
5879,6,12
5879,7,103
5880,1,491
5881,1,336
5882,1,231
5883,1,372
5883,1,373
5884,1,327
5885,1,367
5886,1,559
5887,1,347
5888,1,72
5889,1,559
5890,1,10
5891,1,32
5892,1,72
5893,1,72
5893,1,72
5894,1,272
5895,1,272
5896,1,245
5896,1,246
5897,1,19
5898,1,72
5899,1,30
5900,1,476
5901,1,4
5902,1,322
5903,1,2
5904,1,272
5905,1,559
5906,1,395
5907,1,46
5907,1,10
5907,1,267
5907,1,45
5908,1,1
5909,1,8
5909,2,415
5910,1,474
5911,1,82
5912,1,174
5913,1,228
5914,1,97
5915,1,538
5916,1,41
5917,1,179
5918,1,225
5919,1,60
5920,1,60
5921,1,60
5921,2,60
5921,3,60
5921,4,60
5922,1,448
5922,2,211
5922,3,448
5923,1,13
5924,1,429
5925,1,455
5926,1,237
5926,1,23
5927,1,279
5928,1,50
5928,1,238
5928,1,175
5929,1,564
5930,1,147
5931,1,49
5932,1,8
5932,1,88
5932,1,250
5932,1,450
5932,1,28
5932,1,438
5932,1,2
5932,1,2
5933,1,225
5934,1,141
5935,1,62
5936,1,163
5937,1,446
5938,1,2
5938,2,275
5939,1,151
5940,1,37
5940,2,244
5941,1,56
5942,1,446
5943,1,97
5943,1,140
5943,2,97
5944,1,446
5945,1,140
5946,1,538
5947,1,143
5948,1,40
5949,1,548
5949,2,192
5950,1,300
5950,1,126
5951,1,2
5952,1,443
5952,1,430
5953,1,101
5954,1,62
5955,1,144
5956,1,13
5957,1,19
5958,1,446
5959,1,258
5960,1,26
5961,1,234
5961,2,215
5962,1,234
5963,1,433
5963,1,423
5963,1,432
5964,1,37
5965,1,205
5966,1,37
5967,1,240
5967,1,241
5968,1,163
5969,1,170
5970,1,450
5970,1,241
5970,1,240
5970,1,241
5971,1,44
5971,2,44
5972,1,44
5972,2,241
5972,2,240
5972,2,328
5972,2,342
5972,3,201
5972,4,321
5972,5,140
5972,6,240
5972,6,141
5973,1,82
5973,2,166
5973,2,234
5973,3,166
5974,1,296
5975,1,153
5976,1,224
5977,1,308
5978,1,97
5978,1,350
5979,1,2
5979,2,161
5980,1,101
5981,1,256
5982,1,19
5983,1,20
5983,2,20
5983,3,4
5984,1,255
5985,1,460
5986,1,2
5987,1,29
5988,1,42
5989,1,478
5990,1,292
5991,1,62
5992,1,42
5993,1,37
5994,1,554
5995,1,154
5995,1,255
5996,1,532
5997,1,7
5998,1,19
5999,1,331
6000,1,41
6001,1,237
6001,1,128
6001,2,128
6002,1,131
6003,1,272
6004,1,27
6005,1,272
6006,1,272
6007,1,171
6008,1,8
6009,1,2
6010,1,266
6011,1,153
6012,1,19
6013,1,97
6014,1,468
6015,1,125
6016,1,101
6017,1,2
6017,2,8
6018,1,4
6019,1,128
6019,2,126
6020,1,131
6020,1,237
6021,1,284
6022,1,131
6023,1,128
6024,1,446
6025,1,101
6026,1,218
6027,1,200
6028,1,281
6029,1,140
6030,1,101
6030,2,23
6031,1,449
6031,1,337
6031,1,508
6032,1,143
6032,1,144
6032,2,444
6032,3,101
6033,1,37
6034,1,17
6035,1,200
6036,1,41
6037,1,101
6038,1,87
6039,1,513
6040,1,258
6040,1,29
6041,1,101
6042,1,37
6043,1,201
6044,1,194
6044,1,198
6045,1,322
6046,1,162
6047,1,368
6047,1,237
6048,1,280
6048,1,29
6048,2,2
6049,1,395
6050,1,172
6051,1,159
6052,1,548
6053,1,162
6054,1,249
6055,1,159
6056,1,200
6057,1,461
6058,1,538
6058,1,538
6059,1,559
6059,2,101
6059,3,559
6060,1,237
6060,1,128
6060,1,23
6061,1,126
6062,1,60
6063,1,42
6064,1,87
6065,1,544
6066,1,430
6067,1,37
6068,1,116
6068,2,300
6068,3,237
6068,3,128
6068,4,128
6069,1,274
6070,1,359
6071,1,141
6072,1,226
6072,1,517
6072,1,565
6073,1,153
6074,1,283
6075,1,95
6076,1,95
6077,1,223
6077,2,223
6078,1,566
6079,1,20
6080,1,37
6081,1,61
6082,1,167
6083,1,538
6083,1,541
6084,1,548
6084,2,548
6084,3,192
6084,3,317
6084,3,277
6085,1,167
6086,1,317
6087,1,127
6087,1,335
6087,2,455
6088,1,201
6088,2,6
6088,3,2
6089,1,475
6089,1,474
6089,1,461
6090,1,526
6091,1,128
6091,2,180
6092,1,496
6092,2,97
6092,3,97
6093,1,2
6093,2,41
6093,2,42
6093,2,134
6093,2,135
6094,1,40
6095,1,1
6096,1,218
6097,1,116
6097,1,116
6098,1,387
6098,1,384
6099,1,154
6100,1,201
6101,1,197
6102,1,254
6103,1,2
6104,1,320
6105,1,356
6105,1,246
6106,1,197
6107,1,5
6108,1,42
6109,1,37
6110,1,368
6111,1,42
6112,1,42
6113,1,41
6114,1,461
6115,1,320
6116,1,60
6117,1,34
6118,1,526
6119,1,41
6119,2,446
6120,1,200
6121,1,10
6122,1,10
6123,1,425
6123,1,8
6124,1,101
6125,1,425
6125,1,8
6125,2,425
6125,2,8
6126,1,368
6127,1,8
6128,1,425
6128,1,8
6129,1,29
6130,1,145
6131,1,8
6132,1,163
6133,1,201
6133,1,192
6134,1,105
6135,1,41
6136,1,201
6137,1,109
6137,1,256
6138,1,567
6139,1,187
6140,1,280
6141,1,187
6142,1,394
6143,1,447
6143,1,448
6143,1,443
6143,1,440
6143,1,97
6143,2,471
6144,1,443
6144,1,97
6144,2,544
6145,1,201
6146,1,126
6147,1,135
6148,1,19
6149,1,70
6150,1,568
6151,1,66
6152,1,40
6153,1,443
6153,1,97
6154,1,42
6155,1,11
6155,1,138
6156,1,316
6156,1,403
6156,1,110
6156,1,7
6157,1,412
6158,1,419
6159,1,128
6160,1,52
6161,1,60
6162,1,42
6163,1,338
6164,1,334
6165,1,555
6166,1,8
6167,1,145
6167,1,158
6168,1,41
6169,1,82
6169,2,234
6170,1,234
6171,1,234
6172,1,234
6173,1,443
6173,1,97
6174,1,360
6175,1,360
6175,2,360
6175,2,360
6176,1,8
6177,1,145
6178,1,145
6179,1,174
6179,2,17
6179,3,5
6180,1,198
6181,1,5
6182,1,2
6182,2,2
6182,3,8
6182,3,2
6183,1,8
6184,1,8
6185,1,162
6186,1,33
6186,2,73
6186,3,35
6186,4,33
6186,5,33
6187,1,68
6188,1,153
6188,1,559
6189,1,568
6190,1,101
6191,1,559
6192,1,267
6193,1,241
6194,1,446
6194,1,166
6195,1,267
6195,1,267
6196,1,502
6197,1,166
6198,1,451
6199,1,121
6199,1,170
6200,1,162
6201,1,156
6202,1,156
6203,1,284
6204,1,202
6205,1,164
6206,1,56
6206,2,50
6207,1,56
6208,1,56
6209,1,56
6210,1,49
6211,1,272
6212,1,101
6213,1,36
6214,1,37
6215,1,194
6215,1,198
6216,1,240
6217,1,33
6218,1,107
6219,1,12
6220,1,127
6221,1,271
6222,1,288
6223,1,383
6224,1,19
6225,1,29
6226,1,101
6227,1,504
6227,1,505
6227,1,503
6228,1,314
6228,1,295
6228,1,2
6229,1,440
6230,1,569
6231,1,284
6232,1,438
